Name,Symbol,Market_Cap,Price,Circulating_Supply,Volume,Scrapping_Time
Eidoo,EDO,20784979.5416,0.710319260698,29261461.2776,664969.071597,20190408201726
IHT Real Esta...,IHT,20733316.9198,0.0321713100696,644466043.657,8203589.29065,20190408201726
Telcoin,TEL,20715197.6324,0.000564321389632,36708156049.0,174239.39921,20190408201726
Fantom,FTM,20584478.5904,0.0162082508586,1270000000.0,8168495.40224,20190408201726
SIRIN LABS Token,SRN,20340194.7933,0.041356913725099996,491820906.379,2220424.08625,20190408201726
United Trader...,UTT,20267645.5036,0.541821786873,37406479.3899,2008.73820231,20190408201726
SmartCash,SMART,20209988.3293,0.0142942005366,1413859297.52,785161.517853,20190408201726
Smartlands,SLT,20157550.437,3.9517668700099997,5100895.65,48210.6165007,20190408201726
Gnosis,GNO,20002150.9038,18.108212915,1104590.0,1657156.94373,20190408201726
Wagerr,WGR,19920494.445,0.10946892995999999,181973957.837,137408.113396,20190408201726
Po.et,POE,19853823.7183,0.006319668369260001,3141592653.0,1432685.66426,20190408201726
Ren,REN,19818493.2874,0.0308065912732,643319902.278,922005.115543,20190408201726
Robotina,ROX,19775937.7638,0.0695370280267,284394348.234,115025.668122,20190408201726
Fusion,FSN,19328156.860999998,0.6474585779300001,29852345.03,685079.998684,20190408201726
Ethos,ETHOS,19321018.3375,0.197916848703,97621897.6006,2107542.21328,20190408201726
Asch,XAS,19310066.2744,0.20684481611900002,93355331.0,8500751.47259,20190408201726
Einsteinium,EMC2,19303966.7497,0.0883207829615,218566526.5,5937635.82762,20190408201726
CWV Chain,CWV,19140569.7934,0.00603888826535,3169551903.0,1499868.6116,20190408201726
Genesis Vision,GVT,19001940.5257,4.292396972530001,4426883.31189,1546408.6135,20190408201726
Time New Bank,TNB,18991009.0955,0.007267928721050001,2612987802.22,24636898.0183,20190408201726
BitCapitalVendor,BCV,18820992.8454,0.024500120861,768200000.0,346419.259259,20190408201726
Dentacoin,DCN,18537793.9996,5.6721340712999997e-05,3.26822211298e+11,684510.456591,20190408201726
Cube,AUTO,18513477.3425,0.00273264078243,6774940000.0,96848.0558636,20190408201726
Raiden Networ...,RDN,18480282.0351,0.36526673938,50593936.0,1714435.185,20190408201726
Quantstamp,QSP,18193001.8427,0.029471220170700002,617314170.819,407291.740971,20190408201726
Ignis,IGNIS,17803386.7668,0.0233903018829,761143950.0,508162.376869,20190408201726
Tael,WABI,17800714.026,0.317898763421,55994914.3382,636865.006527,20190408201726
OST,OST,17749913.7087,0.0299583482662,592486393.141,1190175.8664,20190408201726
Unobtanium,UNO,17643961.7716,88.1266847211,200211.341519,939.634412827,20190408201726
Own,CHX,17585635.4063,0.229553160326,76608117.1845,2631283.55423,20190408201726
Streamr DATAcoin,DATA,17547800.9931,0.025914027936400002,677154514.0,493314.089228,20190408201726
TokenCard,TKN,17538663.213,0.598679203658,29295594.5452,7878.88095437,20190408201726
Scry.info,DDD,17399343.8295,0.039538834522899996,440057074.0,1611856.42019,20190408201726
Bluzelle,BLZ,17397719.9572,0.0845871555113,205678035.3,4655575.17854,20190408201726
Fetch,FET,17350495.8216,0.21277909737700001,81542294.4991,26726663.2322,20190408201726
Dynamic Tradi...,DTR,17299845.7503,0.0139237612521,1242469289.52,1573.08558988,20190408201726
DeepBrain Chain,DBC,17244909.3862,0.0053890341831999995,3200000000.0,1520399.43867,20190408201726
SALT,SALT,17217667.8988,0.214460487065,80283637.0206,751609.293275,20190408201726
FLO,FLO,17205059.0505,0.114254481914,150585419.165,27243.4712824,20190408201726
MediBloc [ERC20],MEDX,17060537.0724,0.0052846295516200004,3228331693.98,1202131.79029,20190408201726
UTRUST,UTK,16923906.3551,0.037608680789,450000000.0,359369.316684,20190408201726
STEM CELL COIN,SCC,16870305.7398,0.0526115036319,320658118.0,103282.366845,20190408201726
PLATINCOIN,PLC,16803277.6694,24.0046823848,700000.0,5029466.08294,20190408201726
Ruff,RUFF,16786365.5269,0.0171202096144,980500000.0,1094579.90005,20190408201726
HYCON,HYC,16727650.7449,0.00933753004324,1791442776.35,931373.989206,20190408201726
EDUCare,EKT,16628805.4273,0.0255827775805,650000000.0,3220978.47863,20190408201726
MediShares,MDS,16448995.7347,0.015406861729299998,1067640900.77,291334.780201,20190408201726
SwftCoin,SWFTC,16395701.4153,0.00450432547476,3639990384.17,12857626.7891,20190408201726
OneRoot Network,RNT,16325991.6098,0.0582686288109,280184928.716,3588259.7188,20190408201726
CyberVein,CVT,16152601.2711,0.0152324903726,1060404495.65,303860.033292,20190408201726
Everipedia,IQ,16134428.5587,0.0035804142916500002,4506302132.79,8001382.68955,20190408201726
NKN,NKN,16029411.3115,0.0457983180328,350000000.0,596455.897518,20190408201726
NavCoin,NAV,16025966.6303,0.24740613804900002,64775945.9677,314483.951513,20190408201726
Blocknet,BLOCK,15871048.8842,2.77894631403,5711175.06086,3834.85018955,20190408201726
Hyperion,HYN,15679438.8737,0.0494985035071,316765917.406,1095677.57683,20190408201726
Credits,CS,15584074.3253,0.0985919038129,158066471.207,2731759.70143,20190408201726
Peercoin,PPC,15518362.2077,0.613307698329,25302735.0709,314313.399849,20190408201726
Ripio Credit ...,RCN,15495629.1602,0.0309534584052,500610592.761,1417788.28059,20190408201726
DATA,DTA,15316697.292000001,0.00183708659897,8337493344.4,5073822.6275,20190408201726
THEKEY,TKY,15173618.0751,0.0029987160599299996,5060038287.0,263508.915962,20190408201726
Emercoin,EMC,14887219.9399,0.34091132565800003,43668892.2292,155786.072731,20190408201726
Viacoin,VIA,14743528.5579,0.637272529124,23135358.7109,1929699.97492,20190408201726
Quantum Resis...,QRL,14724545.0003,0.21758413459000003,67672879.8633,550559.812527,20190408201726
Namecoin,NMC,14718644.4168,0.998795120707,14736400.0,16918.1393464,20190408201726
Achain,ACT,14686902.8534,0.0169268068973,867671200.041,2473361.35056,20190408201726
Crypterium,CRPT,14600784.5556,0.174974776292,83445082.0,122434.090331,20190408201726
Moss Coin,MOC,14581749.6909,0.061744791368699994,236161615.704,714501.499867,20190408201726
Iconomi,ICN,14346975.2398,0.145020984187,98930339.7729,962.362026124,20190408201726
PressOne,PRS,14192289.6885,0.054232677345,261692587.998,569516.285955,20190408201726
Game.com,GTC,14004399.7956,0.018391892648099997,761444189.762,17765242.6048,20190408201726
IoT Chain,ITC,14004375.8969,0.196085233455,71419839.4756,2550392.25783,20190408201726
Propy,PRO,13788238.0394,0.24187316667199998,57006067.3911,222513.533062,20190408201726
Bitcoiin,B2G,13607296.2169,0.269454668823,50499389.29,587468.605113,20190408201726
ZClassic,ZCL,13500190.4311,2.13409692316,6325950.0,93420.0072649,20190408201726
VIBE,VIBE,13479457.0668,0.05182760119680001,260082596.06,354293.344356,20190408201726
Aergo,AERGO,13476105.3658,0.444761697844,30299608.602,7229310.87026,20190408201726
Dropil,DROP,13473628.8053,0.000593618426938,22697457144.0,21322.1173283,20190408201726
BridgeCoin,BCO,13448548.8365,0.49809440135099997,27000000.0,5478.7190518,20190408201726
Credo,CREDO,13430581.4969,0.024424048274,549891702.891,1029.55652015,20190408201726
APIS,APIS,13377792.6894,0.0027451060069,4873324620.52,353079.979927,20190408201726
Nucleus Vision,NCASH,13190007.9773,0.00228736566636,5766462341.93,685656.527262,20190408201726
Tripio,TRIO,13116691.2096,0.00397475491199,3300000000.0,6203411.13257,20190408201726
Numeraire,NMR,13068788.0828,9.68540389531,1349328.14616,61899.1377096,20190408201726
ETHLend,LEND,13049457.1898,0.011699458154200001,1115389876.85,1609639.94326,20190408201726
Edgeless,EDG,13027278.679000001,0.111299583517,117046967.0,93583.2100383,20190408201726
DMarket,DMT,12948908.3207,0.25786386343400003,50216064.1985,1922711.22388,20190408201726
Bitcoin Private,BTCP,12770692.7085,0.618270240922,20655519.0,17843.0643222,20190408201726
LockTrip,LOC,12767964.8642,0.853920927197,14952162.9668,90627.7495033,20190408201726
AdEx,ADX,12720013.7242,0.17322473503600003,73430701.0,577948.082245,20190408201726
All Sports,SOC,12699405.2748,0.00846702723878,1499865881.7,1353045.68289,20190408201726
XYO,XYO,12622534.0389,0.00217737099338,5797144389.85,75122.6287725,20190408201726
Red Pulse Pho...,PHX,12587712.4593,0.015173437941299998,829588687.02,1036219.94511,20190408201726
Content Neutr...,CNN,12540866.0553,0.000321270504671,39035223816.0,1843715.37224,20190408201726
SDChain,SDA,12422437.0621,0.008281624832189999,1499999977.52,63470.8490316,20190408201726
Noah Coin,NOAH,12371632.2369,0.000378476754204,32687957977.6,325018.457973,20190408201726
SONM,SNM,12185932.2946,0.0338874646681,359600000.0,317755.333678,20190408201726
Ubiq,UBQ,12110076.6103,0.284213390894,42609099.354,19354.0248479,20190408201726
Loopring [NEO],LRN,12053168.787999999,0.106099100267,113602931.2,298627.008314,20190408201726
PumaPay,PMA,11922859.0,0.000526950845487,22626131264.6,432095.767537,20190408201726
PTON,PTON,11872568.326,0.00141972231494,8362598940.0,913231.105179,20190408201726
Insolar,INS,11704871.7865,0.360149901122,32500000.0,919776.996889,20190408201726
Melon,MLN,11632833.0753,9.80195186854,1186787.41044,32594.1509824,20190408201726
PRIZM,PZM,11600704.1997,0.22095359006700002,52502899.8,45694.8018813,20190408201726
Zipper,ZIP,11516274.6534,0.0007108811596960001,16199999812.0,2803441.65553,20190408201726
DigitalNote,XDN,11498363.5061,0.00165949749702,6928822445.82,702192.58162,20190408201726
SingularDTV,SNGLS,11465636.8684,0.019109394780700003,600000000.0,445170.916621,20190408201726
VITE,VITE,11381181.114,0.027413788265,415162654.793,588874.073288,20190408201726
Spendcoin,SPND,11374783.8003,0.0786142206495,144691173.0,3058313.5732,20190408201726
CasinoCoin,CSC,11365691.2093,0.000315949856616,35973085511.3,10163.587535,20190408201726
Humanscape,HUM,11312101.6285,0.00031825634525200005,35543994007.5,80175.8735256,20190408201726
OriginTrail,TRAC,11231580.0576,0.0393497079696,285429819.869,69313.122732,20190408201726
BHPCoin,BHP,11154231.1827,1.21986694263,9143809.7,3248738.37785,20190408201726
Substratum,SUB,11106404.9626,0.028996856474599996,383020999.96,13528.7544555,20190408201726
SCRL,SCRL,11073175.1275,0.0686431626925,161315048.625,125417.208815,20190408201726
SOLVE,SOLVE,11053712.1249,0.0525125002404,210496778.372,763367.022226,20190408201726
BitBay,BAY,11032907.5441,0.010900500190900001,1012146906.19,66184.2708267,20190408201726
BLOCKv,VEE,10970478.9934,0.004701069200109999,2333613594.37,83059.7439319,20190408201726
Agrello,DLT,10909844.4243,0.126889828206,85978873.0,1108473.99221,20190408201726
DxChain Token,DX,10861823.7592,0.000299015008204,36325346424.7,382547.518118,20190408201726
Beam,BEAM,10846834.0649,0.799192621478,13572240.0,6984838.118,20190408201726
Online,OIO,10815967.902999999,0.012323632613600002,877660690.0,1454.22311069,20190408201726
RChain,RHOC,10780677.6996,0.0288415460889,373789867.795,419307.20599,20190408201726
Stakenet,XSN,10726419.4371,0.132362864648,81037981.9567,88444.7797243,20190408201726
bitCNY,BITCNY,10622167.6271,0.14609733746,72706100.0,185774636.542,20190408201726
district0x,DNT,10590325.8267,0.0176505430445,600000000.0,935380.776442,20190408201726
LEOcoin,LEO,10485494.8311,0.0866495197885,121010420.563,1321383.58863,20190408201726
Metronome,MET,10427699.4456,1.15112842601,9058676.0,620569.648556,20190408201726
MobileGo,MGO,10406884.1667,0.10407209183800001,99996877.0,88987.9644577,20190408201726
Boolberry,BBR,10287348.5395,0.8236606481759999,12489790.0152,3514.7844567,20190408201726
Pepe Cash,PEPECASH,10285506.6873,0.014654140221799998,701884009.0,19718.6175758,20190408201726
MediBloc [QRC20],MED,10206761.6512,0.00344080918287,2966384100.0,10098.3202728,20190408201726
Tierion,TNT,10202552.8932,0.0238109658915,428481269.499,922031.848626,20190408201726
Everus,EVR,10148079.7338,0.0221999375903,457121993.814,8581.67884367,20190408201726
Selfkey,KEY,10122127.0062,0.0035291059950300005,2868184469.5,911877.660884,20190408201726
Tokenomy,TEN,10072650.4353,0.0503632521763,200000000.0,310186.657358,20190408201726
QLC Chain,QLC,10015688.3505,0.0417320347936,240000000.0,626141.619885,20190408201726
Paragon,PRG,9945545.45469,0.153157936253,64936533.4765,27665.945047,20190408201726
Lympo,LYM,9902382.79727,0.011978597255299999,826672989.017,781373.106541,20190408201726
Jibrel Network,JNT,9891597.45939,0.058474816619199996,169159956.906,167504.26612,20190408201726
BTU Protocol,BTU,9877036.791110002,0.19750026055,50010246.8908,29015.305733,20190408201726
WePower,WPR,9867218.95656,0.016635382383700003,593146507.184,948635.995495,20190408201726
Ambrosus,AMB,9821101.094730001,0.0679233340444,144590975.0,1680083.7036,20190408201726
LBRY Credits,LBC,9778373.510510001,0.0438029573712,223235463.936,105707.239869,20190408201726
Steem Dollars,SBD,9768008.18943,1.0625064526899999,9193363.64,851465.496097,20190408201726
FOAM,FOAM,9693380.23611,0.035243372772300004,275041219.77,88678.8925479,20190408201726
DEX,DEX,9573610.48089,0.0499817061569,191542290.51,8171577.53103,20190408201726
POA Network,POA,9499986.66669,0.0392957081833,241756342.0,523085.855964,20190408201726
Presearch,PRE,9491983.99995,0.0612386064513,155000000.0,46977.7734157,20190408201726
AMO Coin,AMO,9477490.522710001,0.00105631136688,8972250815.31,2901.88168612,20190408201726
WhiteCoin,XWC,9476849.19224,0.0378795735869,250183629.193,268409.612016,20190408201726
CoinUs,CNUS,9447739.3239,0.0277874685997,340000000.0,531328.170574,20190408201726
Trade Token X,TIOX,9410894.60548,0.10628598749299999,88543135.6236,19173.5870592,20190408201726
Burst,BURST,9357884.351569999,0.00460300907841,2032992808.0,28917.840672,20190408201726
Incent,INCNT,9270975.23575,0.201470353643,46016573.0,5948.48760527,20190408201726
COSS,COSS,9227300.51247,0.077298244416,119372704.803,81341.7072082,20190408201726
Pascal Coin,PASC,9222001.730460001,0.358658307456,25712500.0,110078.554238,20190408201726
Refereum,RFR,9175664.61448,0.0025160446051999998,3646860868.65,2837348.98533,20190408201726
Aeron,ARN,9153411.47103,0.48175849847499996,19000000.0,2454155.5799,20190408201726
CanonChain,CZR,9134391.59439,0.017355247091900002,526318729.202,869253.772852,20190408201726
AppCoins,APPC,9133794.88313,0.09128836843419999,100054311.845,774577.661925,20190408201726
GameCredits,GAME,9131909.85969,0.13076202507999998,69836100.0,139175.119601,20190408201726
Kambria,KAT,9131123.06337,0.0074203903081300005,1230544847.94,440878.898463,20190408201726
Penta,PNT,9099195.17801,0.000445697978676,20415607907.9,1125937.99838,20190408201726
Aston,ATX,9070054.632269999,0.0110073478547,824000000.0,1096.83928506,20190408201726
Content Value...,CVNT,9041766.47636,0.0213354892495,423789975.97,5131889.26205,20190408201726
Pillar,PLR,8934565.62375,0.03445007749930001,259348201.0,11621.3605389,20190408201726
NEXT,NET,8915271.80813,0.737518909718,12088194.2017,4144324.41896,20190408201726
Ormeus Coin,ORME,8904969.791089999,0.248014769172,35904998.0,247853.594703,20190408201726
ZrCoin,ZRC,8871808.29958,2.22922862791,3979766.0,32724.4875586,20190408201726
Gulden,NLG,8859599.51305,0.020822192194400003,425488317.0,21987.9626144,20190408201726
Safe Exchange...,SAFEX,8701143.63634,0.00563853211929,1543157590.0,1949.66849065,20190408201726
Loki,LOKI,8685522.414210001,0.239202736739,36310297.0,19088.0665753,20190408201726
Monetha,MTH,8684842.75168,0.027074307257900002,320778022.83,1001839.01216,20190408201726
Ternio,TERN,8637443.19178,0.0258480808233,334161876.498,1057.22724267,20190408201726
Genaro Network,GNX,8462364.820160002,0.0346668676643,244105262.18,304761.475522,20190408201726
DecentBet,DBET,8331013.74943,0.0442188458053,188404143.023,10897.4348773,20190408201726
Mobius,MOBI,8315810.18675,0.0161446059363,515082884.002,62779.3685843,20190408201726
Machine Xchan...,MXC,8282804.35375,0.010360113381499999,799489740.0,3097188.63779,20190408201726
Hydro,HYDRO,8282327.97473,0.00197961142403,4183815002.38,483411.640138,20190408201726
TurtleCoin,TRTL,8272406.0744,0.000203921895788,40566541628.3,286328.215633,20190408201726
Blox,CDT,8240260.515089999,0.0122154088185,674579184.17,802859.208218,20190408201726
Viberate,VIB,8237921.61338,0.0446335000455,184568129.432,7879650.6735,20190408201726
Etherparty,FUEL,8091265.003830001,0.013317897529200002,607548224.943,13693591.6976,20190408201726
NIX,NIX,8055976.62468,0.186882155217,43107254.4905,98993.6828484,20190408201726
Primecoin,XPM,8052633.4221,0.29612876208,27193013.4903,174632.460134,20190408201726
SaluS,SLS,8036922.4296699995,7.939541794099999,1012265.27148,3641.82535296,20190408201726
ParkinGo,GOT,7978868.348180001,0.6406315317369999,12454691.8984,1178.29335903,20190408201726
Waves Communi...,WCT,7973088.41654,0.800143188872,9964577.0,273103.4514,20190408201726
Measurable Da...,MDT,7970105.2431,0.0152484181438,522684069.124,2561894.84939,20190408201726
Bit-Z Token,BZ,7932211.321610001,0.176643737617,44905137.474,8183152.62652,20190408201726
Litecoin Cash,LCC,7927558.37765,0.0128122992729,618745957.209,148162.002649,20190408201726
YOYOW,YOYOW,7873582.892030001,0.0262452851188,299999899.273,1110665.25348,20190408201726
Nimiq,NIM,7839672.224830001,0.00218902559631,3581352469.35,136077.224983,20190408201726
Dero,DERO,7835436.6295,1.1244949031,6967961.0,79111.9942858,20190408201726
Fortuna,FOTA,7807773.1606,0.016266295205,479997016.051,1068264.74965,20190408201726
PlayCoin [ERC20],PLY,7719281.09377,0.0427213275779,180689167.014,6429620.78317,20190408201726
Internet Node...,INT,7643819.51965,0.027010875644700002,282990437.637,1253318.93351,20190408201726
CPChain,CPC,7625453.560160001,0.0202392374847,376765852.267,784430.647103,20190408201726
AurumCoin,AU,7618205.9033699995,25.539543368,298290.607377,10273.4776168,20190408201726
Hydro Protocol,HOT,7601304.89999,0.010828069658099999,702000000.0,992620.980651,20190408201726
Primalbase Token,PBT,7579743.867439999,6063.79509395,1250.0,159406.442217,20190408201726
Seele,SEELE,7420401.38892,0.0108307124445,685125879.479,581125.084298,20190408201726
PCHAIN,PI,7405671.001739999,0.0132349800544,559552864.553,559793.744154,20190408201726
BitTube,TUBE,7389292.64668,0.050474282214800006,146397181.345,136153.739829,20190408201726
Dock,DOCK,7336682.006,0.0166227836265,441363021.432,2019206.48038,20190408201726
Bottos,BTO,7321555.57526,0.013409684280100002,545990153.26,768283.460091,20190408201726
SafeInsure,SINS,7311058.93469,3.4576548539,2114455.96614,738853.512257,20190408201726
Primas,PST,7254289.987710001,0.137671985064,52692564.7534,2139150.5983,20190408201726
Envion,EVN,7226253.39729,0.0648857427666,111368893.831,2948.77536454,20190408201726
AirSwap,AST,7194688.853560001,0.047964592357099996,150000000.0,779221.977859,20190408201726
Electra,ECA,7186751.16373,0.00025201283143500003,28517401764.1,25602.9657623,20190408201726
BlockMason Cr...,BCPT,7175672.5339,0.0617747493082,116158667.0,670873.675699,20190408201726
QChi,QCH,7172123.8053399995,0.24161366686299998,29684263.7193,174738.793926,20190408201726
Universa,UTNP,7142964.945069999,0.0038636504670399997,1848760649.03,70550.1538644,20190408201726
Cryptaur,CPT,7097391.5986399995,0.0009453871524319999,7507391633.55,14315.4019594,20190408201726
STACS,STACS,7082806.583930001,0.0141257028215,501412685.332,45198.9890184,20190408201726
Counterparty,XCP,7042578.64603,2.69243348508,2615692.71258,8832.39922972,20190408201726
BlackCoin,BLK,7034607.806260001,0.11220688171399999,62693194.0252,75663.3174735,20190408201726
DAOstack,GEN,6920496.090139999,0.178570206204,38755043.393,48499.1205316,20190408201726
Lunyr,LUN,6913735.46348,3.00878046907,2297853.07853,984334.936629,20190408201726
BOScoin,BOS,6871452.66977,0.012568784846099999,546707796.649,48654.1016847,20190408201726
B2BX,B2B,6844443.43164,0.412573200581,16589646.2058,256467.580793,20190408201726
SwissBorg,CHSB,6802948.50268,0.0118143432296,575821132.878,51700.0906534,20190408201726
Playgroundz,IOG,6782486.26943,0.237605806857,28545120.0,15752.6330487,20190408201726
Blockport,BPT,6771465.15209,0.12807538490999998,52870933.4494,450926.143531,20190408201726
Vitae,VITAE,6748031.87341,0.4659677884100001,14481756.124,8261.74244366,20190408201726
NaPoleonX,NPX,6722774.82787,0.307611615225,21854749.61,102138.947471,20190408201726
Ink,INK,6698936.00423,0.014440146570299999,463910526.92,3395584.29156,20190408201726
EvenCoin,EVN,6672457.16752,0.323660873156,20615581.6811,818718.043855,20190408201726
Morpheus.Network,MRPH,6662912.20962,0.213874283945,31153405.1066,852831.149811,20190408201726
I/O Coin,IOC,6654924.317919999,0.383352492694,17359804.4743,13282.7508727,20190408201726
PotCoin,POT,6654281.0006099995,0.0299761140417,221986111.721,14258.6752729,20190408201726
Grid+,GRID,6625713.32542,0.168866102869,39236491.0,3452.97328042,20190408201726
Mercury,MER,6603605.19725,0.0660360519725,100000000.0,1141114.04817,20190408201726
HiCoin,XHI,6538523.26221,0.00147443266421,4434602827.87,13714.3301095,20190408201726
Feathercoin,FTC,6532874.5253099995,0.028007378541799997,233255480.0,264243.982754,20190408201726
eosDAC,EOSDAC,6487933.59779,0.00981896748712,660755176.785,378319.079562,20190408201726
Bitcore,BTX,6454406.64225,0.384638315959,16780456.794,161620.165693,20190408201726
DAPS Token,DAPS,6401958.13962,0.00012174071688400001,52586828002.0,36227.1280611,20190408201726
Spectrecoin,XSPEC,6383718.95634,0.288775744872,22106146.6196,5725.5033071,20190408201726
doc.com Token,MTC,6331839.80398,0.011280450192,561310913.679,166281.929547,20190408201726
Aeon,AEON,6298890.56568,0.39787175912600004,15831459.3112,3540.85500193,20190408201726
IPChain,IPC,6288744.25375,0.0818232714651,76857648.7,240511.413637,20190408201726
LINA,LINA,6284693.50604,0.033561289621799995,187260191.037,3911.22186801,20190408201726
Kcash,KCASH,6263699.05275,0.0140599597741,445499073.496,1777576.91402,20190408201726
Aurora DAO,AURA,6216879.22915,0.033417272386300004,186037901.516,14736.1664146,20190408201726
Swarm,SWM,6214415.52392,0.0790236232692,78639972.0341,120068.983839,20190408201726
ATN,ATN,6212240.2626,0.07368984884430001,84302524.1608,121712.524314,20190408201726
StableUSD,USDS,6150696.21928,0.999976743109,6150839.26868,1584199.99833,20190408201726
Clipper Coin,CCCX,6095657.0114400005,0.00310426197614,1963641296.48,15089.5156628,20190408201726
AgaveCoin,AGVC,6081440.18288,0.015568702368900001,390619593.0,3508.67809506,20190408201726
adToken,ADT,6035528.0375,0.008099205632720001,745200000.0,611763.56435,20190408201726
Restart Energ...,MWAT,6018665.3284599995,0.013293573337299998,452750000.0,31639.5178156,20190408201726
SunContract,SNC,6007975.6917,0.048961763216199994,122707502.693,4081244.53358,20190408201726
Smartshare,SSP,5979842.121669999,0.0012887816009,4639918910.62,2646911.74792,20190408201726
FirstBlood,1ST,5965548.705019999,0.06972489857110001,85558370.5,8736.87652958,20190408201726
MIR COIN,MIR,5965170.5457,0.009620598933790001,620041495.0,336305.674616,20190408201726
SnapCoin,SNPC,5760722.385319999,0.013721345573799998,419836549.873,69946.3337209,20190408201726
Cashaa,CAS,5753211.8715,0.00782371702491,735355311.7,229706.011228,20190408201726
Shift,SHIFT,5730118.629269999,0.440612645071,13004889.2,17724.7240786,20190408201726
Callisto Network,CLO,5721015.121180001,0.00393914209043,1452350534.67,98447.5696736,20190408201726
Sphere,SPHR,5646726.47856,0.45230462087300005,12484343.9973,88199.8964393,20190408201726
DECENT,DCT,5619721.13065,0.10953321993899999,51306089.0,516014.47241,20190408201726
EBCoin,EBC,5603014.864130001,0.0014975845026700002,3741368085.83,41259.1502668,20190408201726
ChatCoin,CHAT,5584802.2935,0.008093908859999999,690000640.0,788497.653685,20190408201726
Linda,LINDA,5550854.98152,0.00044539630635400003,12462732407.8,2873.68123715,20190408201726
Polis,POLIS,5521963.8907699995,0.879298959666,6279961.81511,23255.1887308,20190408201726
LoyalCoin,LYL,5503687.39838,0.00102802982559,5353626190.0,600745.618618,20190408201726
AC3,AC3,5441766.30976,0.0110828394985,491008311.588,1845.32067912,20190408201726
OAX,OAX,5436895.30085,0.21739537939599998,25009249.58,1160662.18765,20190408201726
0Chain,ZCN,5416407.11708,0.135018065213,40116166.0,26950.3608115,20190408201726
Beetle Coin,BEET,5393300.46325,0.0298404736532,180737763.278,113689.778961,20190408201726
Wings,WINGS,5363392.22434,0.0556164910967,96435285.984,15725.6562151,20190408201726
Cobinhood,COB,5348404.25204,0.013166684036700002,406207381.99,21112.5145191,20190408201726
Darico Ecosys...,DEC,5310777.67467,0.10303425429,51543806.5842,17471.465059,20190408201726
Delphy,DPY,5291793.186919999,0.0972316831236,54424576.6084,685926.074488,20190408201726
Polybius,PLBT,5282199.6444,1.33067468265,3969564.99833,6214.52762119,20190408201726
LGO Exchange,LGO,5270214.16449,0.0397301975436,132650087.096,14235.9322872,20190408201726
VeriCoin,VRC,5244201.51547,0.165852774635,31619618.8276,361909.557144,20190408201726
EDRCoin,EDRC,5210209.449519999,1.7774860111400002,2931223.88411,150782.696113,20190408201726
Sentinel Prot...,UPP,5201951.3807,0.0176243217924,295157535.25,1137131.92957,20190408201726
ONOToken,ONOT,5180609.63822,0.00032295838802399996,16041105697.6,818612.720583,20190408201726
Plus-Coin,NPLC,5173615.0268,0.009421864705000001,549107335.839,3090.65441089,20190408201726
MARK.SPACE,MRK,5133391.11565,0.00672212717182,763655757.238,119646.097586,20190408201726
Synthetix Net...,SNX,5111183.1133,0.0687466853868,74348066.1583,38241.9354706,20190408201726
Apex,CPX,5083315.45432,0.0110763050333,458936029.573,107505.477112,20190408201726
Zeepin,ZPT,5073735.71765,0.010147471435299999,500000000.0,309059.00744,20190408201726
Global Social...,GSC,5055951.47982,0.009403444418,537670161.6,724805.127503,20190408201726
SpaceChain,SPC,5036252.73047,0.0097616265855,515923518.111,403337.139655,20190408201726
LinkEye,LET,5028192.28539,0.00838032047565,600000000.0,7069723.93545,20190408201726
carVertical,CV,4979755.2737,0.000645080785827,7719583939.11,21496.5490771,20190408201726
QunQun,QUN,4960368.195590001,0.0077282067025900006,641852422.753,944164.890702,20190408201726
XMax,XMX,4949129.06914,0.000451695564143,10956780322.9,1459037.04077,20190408201726
BOX Token,BOX,4944151.1347,0.049662145545300004,99555729.6289,4033056.53636,20190408201726
DeepOnion,ONION,4918860.31305,0.305194624201,16117126.3286,8788.95733833,20190408201726
Peerplays,PPY,4896129.558130001,1.08765634021,4501540.95289,240537.411985,20190408201726
HempCoin,THC,4869941.62708,0.019944644907900003,244172892.0,52173.2963271,20190408201726
KickCoin,KICK,4846093.17786,0.005506528819930001,880063164.351,794770.982126,20190408201726
BitMart Token,BMX,4827811.74603,0.0382621289931,126177290.001,2855877.10265,20190408201726
Nasdacoin,NSD,4812242.17785,0.24416543561,19708941.0539,294587.192631,20190408201726
EDC Blockchain,EDC,4808689.7083,0.00542611674764,886211987.679,1009863.74568,20190408201726
Neumark,NEU,4804132.27126,0.129776168214,37018601.6229,2436.1215742,20190408201726
Distributed C...,DCC,4756106.56329,0.00157673168121,3016433690.0,27926.9303254,20190408201726
Bloom,BLT,4712969.94063,0.0984705993264,47861696.5152,86900.1587313,20190408201726
HTMLCOIN,HTML,4706020.333190001,8.86801754411e-05,53067332239.5,19908.0373847,20190408201726
ColossusXT,COLX,4693517.27859,0.00042133388917399997,11139662389.3,6534.33398769,20190408201726
HalalChain,HLC,4655224.60145,0.011966850886899999,389009994.814,275856.209424,20190408201726
Global Curren...,GCR,4653282.83626,0.0440223466885,105702743.863,7030.46355111,20190408201726
TEMCO,TEMCO,4650623.155809999,0.0020715988084,2244943923.0,184307.726356,20190408201726
Unikoin Gold,UKG,4573721.13559,0.031912122947100004,143322371.35,128406.73677,20190408201726
U Network,UUU,4554234.10504,0.000726399634219,6269598566.0,239764.653152,20190408201726
CrypticCoin,CRYP,4517913.973569999,0.0017717350889999998,2549994071.7,6918.90428997,20190408201726
